"OBJECTID.x","ACRES","RANK","TRTCODE","PROGRAM","ID","BLOCKNAME","DOSAGE","LIFESTAGES","PPA","NOTES","STATE","YEAR.x","TREATMENT_","TREAT_ACRE","NLCD_ACRES","PROJECT.x","DATE_TREAT","ACRES_TREA","SECOND_DAT","SECOND_ACR","ARCHIVETRE","DISTANCE","ARCHIVE_DA","OBJECTID.y","PRIORITY_I","RECOMMEND","YEAR.y","PROJECT.y"
"3731","2428","0","2","STS","OH_022-03","Morgantown07b","38BIUx1","N/A","OH_022","OH_022-03","OH","2007","Btk",2428,"1468",NA,NA,NA,NA,NA,9.82609232905977,"137240",NA,"7739",2.46,"Delimit","2006","ACTION"
"3732","98","0","2","STS","OH_238-02","Mulga07","38BIUx1","N/A","OH_238",NA,"OH","2007","Btk",98,"75",NA,NA,NA,NA,NA,0.396392936052754,"105922",NA,NA,NA,NA,NA,NA
"3733","870","0","2","STS","OH_136-04","Springfield07b","38BIUx1","N/A","OH_136","OH_136-04","OH","2007","Btk",870,"675",NA,NA,NA,NA,NA,3.52063542494947,"114231",NA,NA,NA,NA,NA,NA
"3734","986","0","2","STS","OH_136-02","Donnellsville07","38BIUx1","N/A","OH_136","OH_136-02","OH","2007","Btk",986,"462",NA,NA,NA,NA,NA,3.98871982277261,"123362",NA,NA,NA,NA,NA,NA
"3735","1650","5","2","STS","WI_188-01","Bayfield 1","24BIUx2","2-10","WI_188",NA,"WI","2007","Btk",1675,"1450",NA,NA,NA,NA,NA,6.67602826769247,"-29824",NA,"2814",1.3,"Independent Action","2006","STATE"
"3736","1911","0","1","STS","WI_154-01","Bayfield 7","6g","1","WI_154",NA,"WI","2007","MD",1850,"1623",NA,NA,NA,NA,NA,7.73394422048592,"-59923",NA,"7735",2.57,"Delimit","2006","ACTION"
"3737","350","0","2","STS","NC_006-01","Weldon","25BIUx2","N/A","NC_006",NA,"NC","2007","Btk",300,"197",NA,NA,NA,NA,NA,1.41512756571546,"69547",NA,NA,NA,NA,NA,NA
"3738","1286","0","1","STS","WI_147-02","Sauk2","6g","0","WI_147","Sauk1 - Sensitive area","WI","2007","MD",900,"639",NA,NA,NA,NA,NA,5.20254076256871,"-39296",NA,"2775",1.42,"Do Nothing","2006","ACTION"
"3739","167","0","2","STS","OH_013-01","NewCarlisle07","25BIUx2","N/A","OH_013","OH_013-01","OH","2007","Btk",167,"131",NA,NA,NA,NA,NA,0.674316043976722,"132573",NA,"2985",7.1,"Treat","2006","ACTION"
"3740","418","2","2","STS","IN_066-01","Grabill","38BIUx1","0","IN_066",NA,"IN","2007","Btk",418,"242",NA,NA,NA,NA,NA,1.69055813624509,"-11395",NA,"2871",2.64,"Delimit","2006","ACTION"
"3741","23403","0","1","STS","OH_205-01","Continental07MD","6g","N/A","OH_205","OH_205-01","OH","2007","MD",7700,"3260",NA,NA,NA,NA,NA,94.7075784900825,"28646",NA,"7761",1.28,"Do Nothing","2006","ACTION"
"3742","1765","0","1","STS","OH_238-01","Mulga07MD","6g","N/A","OH_238","OH_238-01","OH","2007","MD",1750,"1336",NA,NA,NA,NA,NA,7.14165203547568,"105309",NA,NA,NA,NA,NA,NA
"3743","59","0","2","STS","OH_139-02","Kenton07b","25BIUx2","N/A","OH_139","OH_139-02","OH","2007","Btk",59,"11",NA,NA,NA,NA,NA,0.239631100106376,"61202",NA,NA,NA,NA,NA,NA
"3744","29","0","2","STS","OH_171-01","CliftonNorth07a","25BIUx2","N/A","OH_171",NA,"OH","2007","Btk",29,"0",NA,NA,NA,NA,NA,0.115856359766107,"121810",NA,NA,NA,NA,NA,NA
"3745","12667","0","1","STS","OH_100-03","Rutland07MD","6g","N/A","OH_100","OH_100-02","OH","2007","MD",12500,"8655",NA,NA,NA,NA,NA,51.2631115678756,"88959",NA,"7785",0,"Do Nothing","2006","MONIT2"
"3746","748","4","2","STS","IN_214-01","Willowcreek","25BIUx2","2-10","IN_214",NA,"IN","2007","Btk",747,"591",NA,NA,NA,NA,NA,3.0274343061901,"-2804",NA,NA,NA,NA,NA,NA
"3747","156","3","2","STS","IL_016-02","State Line","24BIUx2","N/A","IL_016",NA,"IL","2007","Btk",156,"102",NA,NA,NA,NA,NA,0.632464331386944,"-21058",NA,NA,NA,NA,NA,NA
"3748","11039","4","1","STS","IN_069-01","Aberdeen","6g","N/A","IN_069",NA,"IN","2007","MD",6625,"4961",NA,NA,NA,NA,NA,44.6726559095649,"8207",NA,NA,NA,NA,NA,NA
"3749","126","0","2","STS","WI_087-02","Green 7","24BIUx2","1","WI_087",NA,"WI","2007","Btk",80,"8",NA,NA,NA,NA,NA,0.50882890512594,"-22748",NA,"6621",6,"Delimit","2006","MONIT1"
"3750","324","1","2","STS","WI_160-01","Green 8","24BIUx2","0","WI_160",NA,"WI","2007","Btk",300,"156",NA,NA,NA,NA,NA,1.31124434979285,"-22180",NA,"7670",0.33,"Do Nothing","2006","ACTION"
"3751","2072","3","1","STS","WI_042-01","Crawford 1","6g","0","WI_042",NA,"WI","2007","MD",1800,"1239",NA,NA,NA,NA,NA,8.38401676869733,"37214",NA,"7375",1.71,"Do Nothing","2006","ACTION"
"3752","2514","0","1","STS","WI_504-01","Monroe 6","6g","1","WI_504",NA,"WI","2007","MD",2200,"1191",NA,NA,NA,NA,NA,10.1729933484546,"-59961",NA,NA,NA,NA,NA,NA
"3753","646","3","3","STS","WI_121-01","Monroe 8","5x10^11","> 100","WI_121",NA,"WI","2007","NPV",500,"153",NA,NA,NA,NA,NA,2.6126076914581,"-50698",NA,"7450",0.93,"Do Nothing","2006","ACTION"
"3754","1583","4","3","STS","WI_117-01","Monroe 9","5x10^11","0","WI_117",NA,"WI","2007","NPV",1400,"910",NA,NA,NA,NA,NA,6.40810371399848,"-35367",NA,"7295",1.6,"Do Nothing","2006","ACTION"
"3755","9180","4","1","STS","WI_117-02","Monroe 10","6g","0","WI_117",NA,"WI","2007","MD",7700,"5129",NA,NA,NA,NA,NA,37.1506603561765,"-37420",NA,"7295",1.6,"Do Nothing","2006","ACTION"
"3756","354","3","1","STS","WI_115-01","Monroe 11","6g","0","WI_115",NA,"WI","2007","MD",280,"190",NA,NA,NA,NA,NA,1.43210231598411,"-35979",NA,"7447",2.45,"Delimit","2006","ACTION"
"3757","184","0","2","STS","WI_055-01","Monroe 12","24BIUx2","> 100","WI_055",NA,"WI","2007","Btk",130,"39",NA,NA,NA,NA,NA,0.744038892677868,"-58198",NA,NA,NA,NA,NA,NA
"3758","928","5","3","STS","WI_044-01","Monroe 13","5x10^11","2-10","WI_044",NA,"WI","2007","NPV",750,"555",NA,NA,NA,NA,NA,3.75719940770859,"-35166",NA,"6254",0.78,"Do Nothing","2006","ACTION"
"3759","2981","5","1","STS","WI_044-02","Monroe 14","6g","2-10","WI_044",NA,"WI","2007","MD",1800,"1589",NA,NA,NA,NA,NA,12.0615910939372,"-35294",NA,"6254",0.78,"Do Nothing","2006","ACTION"
"3760","1537","4","1","STS","WI_116-01","Jackson 1","6g","0","WI_116",NA,"WI","2007","MD",1500,"1177",NA,NA,NA,NA,NA,6.22150516177758,"-48426",NA,"2873",2.27,"Do Nothing","2006","ACTION"
"3761","586","4","1","STS","WI_120-01","Jackson 5","6g","0","WI_120",NA,"WI","2007","MD",450,"356",NA,NA,NA,NA,NA,2.37218098334407,"-65799",NA,"7220",1.76,"Do Nothing","2006","ACTION"
"3762","644","5","2","STS","VA_095-01","Big Bend","25BIUx2","N/A","VA_095",NA,"VA","2007","Btk",620,"459",NA,NA,NA,NA,NA,2.6045987997769,"-29298",NA,NA,NA,NA,NA,NA
"3763","3736","4","1","STS","VA_060-02","Pulaski MD","6g","N/A","VA_060",NA,"VA","2007","MD",3700,"2737",NA,NA,NA,NA,NA,15.118096389468,"-54995",NA,"7821",0,"Do Nothing","2006","MONIT1"
"3764","965","2","2","STS","VA_132-01","Mechanicsburg2","25BIUx2","N/A","VA_132",NA,"VA","2007","Btk",700,"558",NA,NA,NA,NA,NA,3.9051326607175,"-55645",NA,"2774",0,"Do Nothing","2006","ACTION"
"3765","428","0","2","STS","WI_118-01","Bayfield 9","24BIUx2","2-10","WI_118",NA,"WI","2007","Btk",425,"364",NA,NA,NA,NA,NA,1.73233735051023,"-61965",NA,"3054",1.71,"Do Nothing","2006","ACTION"
"3766","59","2","3","STS","WI_135-01","Monroe 4","5x10^11","> 100","WI_135",NA,"WI","2007","NPV",50,"14",NA,NA,NA,NA,NA,0.238841803148986,"-64618",NA,"7626",2.26,"Do Nothing","2006","ACTION"
"3767","361","4","2","STS","NC_047-01","Macon East","25BIUx2","N/A","NC_047",NA,"NC","2007","Btk",313,"205",NA,NA,NA,NA,NA,1.45933938645957,"46445",NA,"2984",2.01,"Do Nothing","2006","ACTION"
"3768","500","3","1","STS","NC_019-01","Ruffin","6g","N/A","NC_019",NA,"NC","2007","MD",479,"334",NA,NA,NA,NA,NA,2.02433762633519,"35406",NA,NA,NA,NA,NA,NA
"3769","933","4","1","STS","NC_020-01","Berea","6g","N/A","NC_020",NA,"NC","2007","MD",713,"392",NA,NA,NA,NA,NA,3.77727095295239,"36311",NA,NA,NA,NA,NA,NA
"3770","8","4","4","Ground","NC_005-01","Oxford-ground","1oz","> 100","NC_005",NA,"NC","2007","Dim",8,"2",NA,NA,NA,NA,NA,0.033269359116741,"31930",NA,NA,NA,NA,NA,NA
"3771","413","4","2","STS","NC_046-01","Macon West","25BIUx2","N/A","NC_046",NA,"NC","2007","Btk",353,"245",NA,NA,NA,NA,NA,1.67143319053285,"37972",NA,"7607",3.23,"Treat","2006","ACTION"
"3772","600","0","1","STS","NC_504-01","Knotts Island","15g","N/A","NC_504",NA,"NC","2007","MD",593,"427",NA,NA,NA,NA,NA,2.42931280714926,"73030",NA,NA,NA,NA,NA,NA
"3773","672","4","1","STS","NC_041-01","Brosville NC","6g","N/A","NC_041",NA,"NC","2007","MD",617,"388",NA,NA,NA,NA,NA,2.72041250675029,"20253",NA,"2463",2.56,"Delimit","2006","ACTION"
"3774","11","0","2","STS","OH_083-01","Cedarville07","25BIUx2","N/A","OH_083","OH_083-01, was Clifton South","OH","2007","Btk",11,"2",NA,NA,NA,NA,NA,0.042624929710713,"125774",NA,"2471",2.59,"Delimit","2006","ACTION"
"3775","649","0","2","STS","OH_057-01","Bellbrook07","25BIUx2","N/A","OH_057","OH_057-01","OH","2007","Btk",649,"509",NA,NA,NA,NA,NA,2.62451522612473,"153691",NA,NA,NA,NA,NA,NA
"3776","191","0","2","STS","OH_139-01","Kenton07a","25BIUx1","N/A","OH_139","OH_139-01","OH","2007","Btk",191,"38",NA,NA,NA,NA,NA,0.774699689481045,"61287",NA,NA,NA,NA,NA,NA
"3777","378","0","2","STS","OH_192-01","Jamestown07","25BIUx2","N/A","OH_192","OH_192-01","OH","2007","Btk",378,"12",NA,NA,NA,NA,NA,1.53118544184439,"119127",NA,"2892",1.36,"Do Nothing","2006","ACTION"
"3778","1018","0","1","STS","OH_062-01","Xenia07MD","6g","N/A","OH_062","OH_062-01","OH","2007","MD",900,"593",NA,NA,NA,NA,NA,4.12029638451844,"137047",NA,NA,NA,NA,NA,NA
"3779","213","0","2","STS","OH_066-01","NewJasper07","25BIUx2","N/A","OH_066","OH_066-01, was Cedarville","OH","2007","Btk",213,"69",NA,NA,NA,NA,NA,0.861593856857586,"132333",NA,"7624",1.89,"Do Nothing","2006","ACTION"
"3780","47","0","2","STS","OH_086-01","Newport07","25BIUx2","N/A","OH_086",NA,"OH","2007","Btk",47,"8",NA,NA,NA,NA,NA,0.189723735129314,"98264",NA,"2869",1.81,"Do Nothing","2006","ACTION"
"3781","1","5","4","Ground","IN_079-01","LINVILLE","1oz","11-100","IN_079",NA,"IN","2007","Dim",0,"0",NA,NA,NA,NA,NA,0.004279568011137,"-19966",NA,"6259",2.92,"Delimit","2006","ACTION"
"3782","129","4","2","STS","IN_225-01","Churubusco Woods","25BIUx2","> 100","IN_225",NA,"IN","2007","Btk",129,"82",NA,NA,NA,NA,NA,0.521450000397985,"-23348",NA,NA,NA,NA,NA,NA
"3783","818","0","2","STS","WI_172-01","Iowa 1","24BIUx2","11-100","WI_172",NA,"WI","2007","Btk",600,"275",NA,NA,NA,NA,NA,3.31100635827311,"-34516",NA,"6281",1.72,"Independent Action","2006","ACTION"
"3784","227","0","2","STS","WI_178-01","Green 3","24BIUx2","11-100","WI_178",NA,"WI","2007","Btk",100,"29",NA,NA,NA,NA,NA,0.91879115613084,"-40071",NA,"7689",1.29,"Independent Action","2006","STATE"
"3785","1279","0","2","STS","WI_086-01","Green 4","24BIUx2","2-10","WI_086",NA,"WI","2007","Btk",550,"164",NA,NA,NA,NA,NA,5.1761434803002,"-30953",NA,NA,NA,NA,NA,NA
"3786","1199","1","2","STS","WI_085-01","Green 5","24BIUx2","2-10","WI_085",NA,"WI","2007","Btk",450,"124",NA,NA,NA,NA,NA,4.85304956413043,"-21513",NA,"2832",0,"Do Nothing","2006","MONIT1"
"3787","390","3","2","STS","WI_133-01","Vernon 1","24BIUx2","2-10","WI_133",NA,"WI","2007","Btk",250,"110",NA,NA,NA,NA,NA,1.57656095117005,"-38945",NA,NA,NA,NA,NA,NA
"3788","3296","3","1","STS","WI_107-02","Jackson 3","6g","0","WI_107",NA,"WI","2007","MD",2500,"2105",NA,NA,NA,NA,NA,13.3365991070507,"-31353",NA,"2993",1.14,"Do Nothing","2006","ACTION"
"3789","1224","0","1","STS","WI_091-02","Clark 3","6g","0","WI_091",NA,"WI","2007","MD",1100,"640",NA,NA,NA,NA,NA,4.95504472364902,"-86834",NA,"7737",0.33,"Do Nothing","2006","MONIT1"
"3790","848","0","3","STS","WI_065-01","Clark 1","5x10^11","> 100","WI_065",NA,"WI","2007","NPV",775,"559",NA,NA,NA,NA,NA,3.43133880218738,"-85804",NA,"7412",1.55,"Do Nothing","2006","MONIT1"
"3791","26653","3","1","STS","VA_124-02","Speedwell","6g","N/A","VA_124",NA,"VA","2007","MD",26550,"19045",NA,NA,NA,NA,NA,107.860280859581,"-12193",NA,NA,NA,NA,NA,NA
"3792","2373","0","1","STS","IL_018-01","Rock Cut MD","6g","N/A","IL_018",NA,"IL","2007","MD",2372,"1782",NA,NA,NA,NA,NA,9.60240740541548,"-21308",NA,"6325",2.59,"Delimit","2006","ACTION"
"3793","1956","0","2","STS","WI_147-01","Sauk 1","24BIUx2","> 100","WI_147",NA,"WI","2007","Btk",950,"415",NA,NA,NA,NA,NA,7.91583548380688,"-37912",NA,"2775",1.42,"Do Nothing","2006","ACTION"
"3794","192","0","2","STS","IL_024-01","Warrenville","24BIUx2","N/A","IL_024",NA,"IL","2007","Btk",192,"155",NA,NA,NA,NA,NA,0.777231059900945,"-10017",NA,"7655",3.2,"Treat","2006","ACTION"
"3795","421","5","2","STS","IL_022-01","St. Charles","24BIUx2","N/A","IL_022",NA,"IL","2007","Btk",421,"320",NA,NA,NA,NA,NA,1.70377608774634,"-14124",NA,NA,NA,NA,NA,NA
"3796","318","3","2","STS","IL_027-01","Argonne","24BIUx2","N/A","IL_027",NA,"IL","2007","Btk",318,"254",NA,NA,NA,NA,NA,1.2870801361688,"-7530",NA,NA,NA,NA,NA,NA
"3797","775","3","1","STS","IL_074-02","Rockford MD","6g","N/A","IL_074",NA,"IL","2007","MD",775,"628",NA,NA,NA,NA,NA,3.13530143789141,"-12657",NA,NA,NA,NA,NA,NA
"3798","206","3","1","STS","IL_016-04","Sharp Road","6g","N/A","IL_016",NA,"IL","2007","MD",206,"101",NA,NA,NA,NA,NA,0.832793455881866,"-22890",NA,NA,NA,NA,NA,NA
"3799","480","5","2","STS","VA_211-01","Rural Retreat","25BIUx2","N/A","VA_211",NA,"VA","2007","Btk",400,"296",NA,NA,NA,NA,NA,1.94352731059495,"-13513",NA,NA,NA,NA,NA,NA
"3800","783","4","1","STS","VA_051-01","Alton","6g","N/A","VA_051",NA,"VA","2007","MD",700,"397",NA,NA,NA,NA,NA,3.1706840780705,"-1138",NA,NA,NA,NA,NA,NA
"3801","5401","0","1","STS","VA_168-01","Willis","15W","N/A","VA_168",NA,"VA","2007","MD",5400,"2969",NA,NA,NA,NA,NA,21.8573346454081,"-23336",NA,NA,NA,NA,NA,NA
"3802","110","0","2","STS","WI_503-01","Green 9","24BIUx2","2-10","WI_503",NA,"WI","2007","Btk",50,"13",NA,NA,NA,NA,NA,0.443969124898587,"-34527",NA,NA,NA,NA,NA,NA
"3803","5626","0","1","STS","OH_139-03","Kenton07MD","6g","N/A","OH_139","Dropped then added back","OH","2007","MD",900,"456",NA,NA,NA,NA,NA,22.7659181459769,"60984",NA,NA,NA,NA,NA,NA
"3804","596","0","2","Eradication","NC_053-01","Granite Falls","25BIUx2","N/A","NC_053",NA,"NC","2007","Btk",616,"352",NA,NA,NA,NA,NA,2.41244508256026,"87943",NA,"7402",2.06,"Do Nothing","2006","ACTION"
"3805","151","2","1","STS","OH_175-02","West Jefferson08_MD","6g","N/A","OH_175","Treated in 2007, Post-Trt delimited","OH","2008","MD",50,"13",NA,NA,NA,NA,NA,0.610471369033226,"83237",NA,"5352",2.0999999,"Do Nothing","2007","ACTION"
"3806","14","3","2","Suppression","IN_198-01","Wappes Road North","25BIUx2",">100","IN_198",NA,"IN","2008","Btk",14,"6",NA,NA,NA,NA,NA,0.058203928168579,"-23445",NA,"6016",0.38,"Do Nothing","2007","ACTION"
"3807","1028","3","1","STS","WI_003-01","Jackson1","6g","N/A","WI_003",NA,"WI","2008","MD",700,NA,NA,NA,NA,NA,NA,4.15926857420211,"-29236",NA,NA,NA,NA,NA,NA
"3808","2773","5","2","STS","WI_363-01","Clark1","24BIUx2","> 100","WI_363",NA,"WI","2008","Btk",2500,"1831",NA,NA,NA,NA,NA,11.2222626428221,"-90293",NA,NA,NA,NA,NA,NA
"3809","103","0","2","STS","OH_061-03","Chillicothe West08_BTK","38BIUx1","N/A","OH_061",NA,"OH","2008","Btk",103,"77",NA,NA,NA,NA,NA,0.417102403383559,"115105",NA,"1947",3.51999998,"Delimit","2007","ACTION"
"3810","5063","5","1","STS","WI_003-02","EauClaire1","6g","1","WI_003",NA,"WI","2008","MD",4000,"2995",NA,NA,NA,NA,NA,20.4896431564847,"-35417",NA,NA,NA,NA,NA,NA
"3811","13681","3","1","STS","VA_152-02","Atkins","6g","N/A","VA_152",NA,"VA","2008","MD",12500,"9792",NA,NA,NA,NA,NA,55.3663688114303,"-3165",NA,NA,NA,NA,NA,NA
"3812","776","3","2","STS","WI_500-01","Green3","24BIUx1","2-10","WI_429",NA,"WI","2008","Btk",375,"84",NA,NA,NA,NA,NA,3.14024147479658,"-43242",NA,NA,NA,NA,NA,NA
"3813","62","0","1","Research","WMD-F-6-2","55/MD-F-6-2","6g",NA,NA,"FLAKES","WI","2008","MD",0,"52",NA,NA,NA,NA,NA,0.252833291898899,"-122696",NA,NA,NA,NA,NA,NA
"3814","163","0","2","STS","IN_503-01","St. Joe 08","25BIUx2","> 100","IN_503",NA,"IN","2008","Btk",163,"130",NA,NA,NA,NA,NA,0.659901986588579,"-6948",NA,"2153",NA,"Independent Action","2007","STATE"
"3815","3772","4","2","STS","WI_290-02","Monroe4","24BIUx2","0","WI_290",NA,"WI","2008","Btk",3000,"1591",NA,NA,NA,NA,NA,15.2662480848171,"-35535",NA,NA,NA,NA,NA,NA
"3816","877","2","1","STS","OH_163-03","Ada08_A_MD","6g","N/A","OH_163",NA,"OH","2008","MD",500,"368",NA,NA,NA,NA,NA,3.55097644717887,"60201",NA,"6070",1.72000003,"Do Nothing","2007","ACTION"
"3817","4254","2","1","STS","WI_295-03","Taylor4","6g","0","WI_295",NA,"WI","2008","MD",4150,"3610",NA,NA,NA,NA,NA,17.2165720224891,"-31629",NA,NA,NA,NA,NA,NA
"3818","61","0","1","Research","VMD-BF-6-2","51/MD-BF-6-2","6g",NA,NA,"BIOFLAKES","VA","2008","MD",0,"48",NA,NA,NA,NA,NA,0.248159999732645,"-142561",NA,NA,NA,NA,NA,NA
"3819","62","0","1","Research","VMD-S-0.06-1","51/MD-S-0.06-1",NA,NA,NA,"SPLAT","VA","2008","MD",0,"50",NA,NA,NA,NA,NA,0.249962983695573,"-135492",NA,NA,NA,NA,NA,NA
"3820","4","3","2","Suppression","IN_198-02","Wappes Road South","25BIUx2",">100","IN_198",NA,"IN","2008","Btk",4,"1",NA,NA,NA,NA,NA,0.01755089425323,"-23175",NA,"6016",0.38,"Do Nothing","2007","ACTION"
"3821","112","0","3","STS","OH_083-01","Jackson08_NPV","5x10^12","N/A","OH_083","Switched from BTKx1 to NPVx2","OH","2008","NPV",112,"81",NA,NA,NA,NA,NA,0.452592173158335,"121754",NA,"1898",6.75,"Treat","2007","ACTION"
"3822","19","5","4","Suppression","IN_178-02","Turf Ground","1oz","11-100","IN_178",NA,"IN","2008","Dim",20,"5",NA,NA,NA,NA,NA,0.078880456217023,"-20063",NA,NA,NA,NA,NA,NA
"3823","2283","4","2","STS","WI_506-01","Bayfield2","24BIUx2","0","WI_424",NA,"WI","2008","Btk",2280,"1997",NA,NA,NA,NA,NA,9.23842905930864,"-57275",NA,NA,NA,NA,NA,NA
"3824","63","0","1","Research","WMD-S-6-1","55/MD-S-6-1","6g",NA,NA,"SPLAT","WI","2008","MD",0,"55",NA,NA,NA,NA,NA,0.253679035175797,"-101891",NA,NA,NA,NA,NA,NA
"3825","677","3","1","STS","WI_226-01","Jackson3","6g","0","WI_226",NA,"WI","2008","MD",350,"321",NA,NA,NA,NA,NA,2.74062222334669,"-33172",NA,NA,NA,NA,NA,NA
"3826","93","0","2","STS","IN_150-02","Springville 08 Btk","25BIUx1","11-100","IN_150",NA,"IN","2008","Btk",93,"69",NA,NA,NA,NA,NA,0.376746151352259,"-15754",NA,NA,NA,NA,NA,NA
"3827","165","5","2","Suppression","IN_184-02","Waterswolde","25BIUx2","> 100","IN_184",NA,"IN","2008","Btk",165,"131",NA,NA,NA,NA,NA,0.668633430200699,"-10755",NA,NA,NA,NA,NA,NA
"3828","1430","5","1","STS","VA_120-01","La Crosse","6g","N/A","VA_120",NA,"VA","2008","MD",1400,"923",NA,NA,NA,NA,NA,5.78524324885525,"26325",NA,"5513",1.08,"Do Nothing","2007","ACTION"
"3829","782","3","2","STS","WI_409-01","Green2","24BIUx2","> 100","WI_409",NA,"WI","2008","Btk",550,"132",NA,NA,NA,NA,NA,3.16321309073676,"-41297",NA,NA,NA,NA,NA,NA
"3830","1601","3","1","STS","WI_166-01","EauClaire3","6g","0","WI_166",NA,"WI","2008","MD",1450,"1095",NA,NA,NA,NA,NA,6.47977062994183,"-15740",NA,"2299",3.6099999,"Delimit","2007","ACTION"
"3831","6444","3","1","STS","WI_295-01","Taylor2","6g","1","WI_295",NA,"WI","2008","MD",6000,"5327",NA,NA,NA,NA,NA,26.076924670469,"-31033",NA,NA,NA,NA,NA,NA
"3832","1181","5","2","STS","WI_317-01","Monroe1","24BIUx2","2-10","WI_317",NA,"WI","2008","Btk",800,"317",NA,NA,NA,NA,NA,4.78100556540819,"-51339",NA,NA,NA,NA,NA,NA
"3833","21094","0","1","STS","NC_134-02","Milton NC","6g","N/A","NC_134",NA,"NC","2008","MD",20507,"10815",NA,NA,NA,NA,NA,85.3969785205474,"12108",NA,NA,NA,NA,NA,NA
"3834","123","0","1","Research","VMD-S-WS","51/MD-S-WS","6W",NA,NA,"SPLAT","VA","2008","MD",0,"95",NA,NA,NA,NA,NA,0.499068587800455,"-133081",NA,NA,NA,NA,NA,NA
"3835","530","4","2","STS","WI_504-01","Monroe5","24BIUx2","0","WI_425",NA,"WI","2008","Btk",300,"114",NA,NA,NA,NA,NA,2.14591173653058,"-52962",NA,NA,NA,NA,NA,NA
"3836","2204","5","2","STS","WI_505-02","Bayfield5","24BIUx2","2-10","WI_424",NA,"WI","2008","Btk",2100,"1893",NA,NA,NA,NA,NA,8.91798992863255,"-57101",NA,NA,NA,NA,NA,NA
"3837","47","3","2","STS","IN_186-01","Memorial Park","25BIUx2","> 100","IN_186",NA,"IN","2008","Btk",47,"38",NA,NA,NA,NA,NA,0.191842015346563,"-1486",NA,NA,NA,NA,NA,NA
"3838","583","4","2","STS","WI_381-02","Iowa1","24BIUx2","0","WI_381",NA,"WI","2008","Btk",540,"377",NA,NA,NA,NA,NA,2.36079413202688,"-29771",NA,NA,NA,NA,NA,NA
"3839","643","0","1","STS","WI_503-02","Ashland1","6g","1","WI_427",NA,"WI","2008","MD",640,"556",NA,NA,NA,NA,NA,2.60412558455376,"-75581",NA,NA,NA,NA,NA,NA
"3840","1755","3","2","STS","WI_257-01","Clark2","24BIUx2","1","WI_257",NA,"WI","2008","Btk",1650,"1330",NA,NA,NA,NA,NA,7.10136245877201,"-63192",NA,NA,NA,NA,NA,NA
"3841","184","5","2","STS","WI_295-02","Taylor1","24BIUx2","1","WI_295",NA,"WI","2008","Btk",170,"123",NA,NA,NA,NA,NA,0.745062812725519,"-31145",NA,NA,NA,NA,NA,NA
"3842","505","0","2","STS","VA_102-04","Hutchinson Rock_Btk","25BIUx2",NA,"VA_102",NA,"VA","2008","Btk",450,"379",NA,NA,NA,NA,NA,2.04250268707129,"-12163",NA,NA,NA,NA,NA,NA
"3843","1115","4","1","STS","VA_101-02","Chatham Hill","6g","N/A","VA_101",NA,"VA","2008","MD",1100,"843",NA,NA,NA,NA,NA,4.51154215892346,"2075",NA,NA,NA,NA,NA,NA
"3844","19505","0","1","STS","NC_134-01","Milton VA","6g","N/A","NC_134",NA,"VA","2008","MD",18500,"9412",NA,NA,NA,NA,NA,78.870595942039,"7541",NA,NA,NA,NA,NA,NA
"3845","92","4","2","Suppression","IN_147-01","Beatty Corner","25BIUx2","11-100","IN_147",NA,"IN","2008","Btk",92,"37",NA,NA,NA,NA,NA,0.372251913666361,"-8379",NA,NA,NA,NA,NA,NA
"3846","278","5","2","STS","WI_412-01","Green4","24BIUx1","2-10","WI_412",NA,"WI","2008","Btk",200,"82",NA,NA,NA,NA,NA,1.12441063042501,"-33066",NA,NA,NA,NA,NA,NA
"3847","1548","4","2","STS","WI_362-01","Richland1","24BIUx2","0","WI_362",NA,"WI","2008","Btk",1300,"738",NA,NA,NA,NA,NA,6.26400733877833,"-32244",NA,NA,NA,NA,NA,NA
"3848","10209","4","1","STS","VA_097-02","Whitetop Mountain2","6g","N/A","VA_097",NA,"VA","2008","MD",10200,"7301",NA,NA,NA,NA,NA,41.3102747976729,"21913",NA,"2005",2.13,"Do Nothing","2007","ACTION"
"3849","358","2","1","STS","OH_151-01","Clifton North08_MD","6g","N/A","OH_151",NA,"OH","2008","MD",150,"24",NA,NA,NA,NA,NA,1.44696330708911,"122142",NA,"6915",2.43000007,"Delimit","2007","ACTION"
"3850","437","0","2","STS","VA_102-03","Tiptop_Btk","25BIUx2","N/A","VA_102",NA,"VA","2008","Btk",400,"295",NA,NA,NA,NA,NA,1.76934795253775,"-14523",NA,NA,NA,NA,NA,NA
"3851","2292","3","1","STS","OH_174-01","Petersburg08_MD","6g","N/A","OH_174","Changed from 15g to 15w to 6g","OH","2008","MD",2000,"1473",NA,NA,NA,NA,NA,9.27608793214688,"128917",NA,"5805",1.82000005,"Do Nothing","2007","ACTION"
"3852","1247","5","1","STS","VA_039-02","South Boston","15W","N/A","VA_039",NA,"VA","2008","MD",1200,"644",NA,NA,NA,NA,NA,5.04748404972628,"-10323",NA,NA,NA,NA,NA,NA
"3853","3130","5","1","STS","VA_121-01","Lawrenceville","15W","N/A","VA_121",NA,"VA","2008","MD",2800,"1764",NA,NA,NA,NA,NA,12.6682885488467,"30051",NA,NA,NA,NA,NA,NA
